sample,seconds,command,chip,address,value,note
715202,16.217732426303854,0x54,YM2151,0xF4,0x27,
715209,16.217891156462585,0x54,YM2151,0xEC,0x17,
715217,16.218072562358277,0x54,YM2151,0xFC,0x06,
715221,16.21816326530612,0x54,YM2151,0x08,0x7C,
715232,16.2184126984127,0x54,YM2151,0x2D,0x11,
715251,16.218843537414966,0x54,YM2151,0x7D,0x06,
715262,16.21909297052154,0x54,YM2151,0xE5,0x08,
715269,16.21925170068027,0x54,YM2151,0xF5,0x75,
715276,16.219410430839,0x54,YM2151,0xED,0xD6,
715284,16.219591836734693,0x54,YM2151,0xFD,0xD7,
715288,16.21968253968254,0x54,YM2151,0x08,0x7D,
715720,16.229478458049886,0x54,YM2151,0x30,0x74,
715737,16.22986394557823,0x54,YM2151,0x31,0xC8,
715754,16.230249433106575,0x54,YM2151,0x32,0x04,
715771,16.23063492063492,0x54,YM2151,0x33,0x04,
715792,16.23111111111111,0x54,YM2151,0x08,0x04,
716440,16.245804988662133,0x54,YM2151,0x30,0x4C,
716457,16.246190476190478,0x54,YM2151,0x31,0xEC,
716474,16.246575963718822,0x54,YM2151,0x2A,0x49,
716476,16.246621315192744,0x54,YM2151,0x32,0xEC,
716493,16.24700680272109,0x54,YM2151,0x2B,0x29,
716495,16.24705215419501,0x54,YM2151,0x33,0xEC,
716532,16.247891156462586,0x54,YM2151,0x08,0x05,
717163,16.26219954648526,0x54,YM2151,0x30,0x28,
717180,16.262585034013604,0x54,YM2151,0x29,0x31,
717182,16.26263038548753,0x54,YM2151,0x31,0x10,
717199,16.263015873015874,0x54,YM2151,0x32,0xD4,
717216,16.26340136054422,0x54,YM2151,0x33,0xD4,
717222,16.263537414965988,0x54,YM2151,0x08,0x03,
717885,16.27857142857143,0x54,YM2151,0x30,0x00,
717902,16.278956916099773,0x54,YM2151,0x31,0x34,
717919,16.279342403628117,0x54,YM2151,0x32,0xBC,
717936,16.279727891156462,0x54,YM2151,0x33,0xBC,
718608,16.29496598639456,0x54,YM2151,0x28,0x50,
718611,16.29503401360544,0x54,YM2151,0x30,0xD8,
718628,16.295419501133786,0x54,YM2151,0x31,0x54,
718644,16.29578231292517,0x54,YM2151,0x2A,0x4A,
718647,16.295850340136056,0x54,YM2151,0x32,0x30,
718663,16.29621315192744,0x54,YM2151,0x2B,0x2A,
718666,16.296281179138322,0x54,YM2151,0x33,0x30,
718825,16.299886621315192,0x54,YM2151,0xE2,0xAF,
718827,16.299931972789114,0x54,YM2151,0xEA,0x0F,
718828,16.29995464852608,0x54,YM2151,0xF2,0x9F,
718830,16.3,0x54,YM2151,0xFA,0x0F,
718831,16.30002267573696,0x54,YM2151,0x08,0x02,
718880,16.301133786848073,0x54,YM2151,0xE3,0xAF,
718881,16.301156462585034,0x54,YM2151,0xEB,0x0F,
718883,16.301201814058956,0x54,YM2151,0xF3,0x9F,
718884,16.301224489795917,0x54,YM2151,0xFB,0x0F,
718934,16.30235827664399,0x54,YM2151,0xE4,0x1F,
718936,16.302403628117915,0x54,YM2151,0xEC,0x2F,
718937,16.302426303854876,0x54,YM2151,0xF4,0x1F,
718939,16.302471655328798,0x54,YM2151,0xFC,0x0F,
718981,16.30342403628118,0x54,YM2151,0xE5,0x0F,
718982,16.30344671201814,0x54,YM2151,0xED,0x7F,
718984,16.303492063492065,0x54,YM2151,0xF5,0xDF,
718985,16.303514739229026,0x54,YM2151,0xFD,0xDF,
719332,16.31138321995465,0x54,YM2151,0x30,0xB4,
719349,16.311768707482994,0x54,YM2151,0x31,0x78,
719366,16.31215419501134,0x54,YM2151,0x2A,0x46,
719385,16.312585034013605,0x54,YM2151,0x7A,0x0F,
719396,16.312834467120183,0x54,YM2151,0xE2,0xA5,
719403,16.31299319727891,0x54,YM2151,0xF2,0x0F,
719410,16.31315192743764,0x54,YM2151,0xEA,0x95,
719418,16.313333333333333,0x54,YM2151,0xFA,0x08,
719422,16.31342403628118,0x54,YM2151,0x08,0x7A,
719433,16.313673469387755,0x54,YM2151,0x2B,0x26,
719452,16.31410430839002,0x54,YM2151,0x7B,0x10,
719463,16.3143537414966,0x54,YM2151,0xE3,0xA5,
719470,16.31451247165533,0x54,YM2151,0xF3,0x0F,
719477,16.314671201814058,0x54,YM2151,0xEB,0x95,
719485,16.31485260770975,0x54,YM2151,0xFB,0x08,
719489,16.314943310657597,0x54,YM2151,0x08,0x7B,
719500,16.31519274376417,0x54,YM2151,0x2C,0x1E,
719519,16.315623582766438,0x54,YM2151,0x7C,0x0A,
719530,16.315873015873017,0x54,YM2151,0xE4,0x18,
719537,16.316031746031747,0x54,YM2151,0xF4,0x27,
719544,16.316190476190478,0x54,YM2151,0xEC,0x17,
719552,16.316371882086166,0x54,YM2151,0xFC,0x06,
719556,16.316462585034014,0x54,YM2151,0x08,0x7C,
719567,16.31671201814059,0x54,YM2151,0x2D,0x0E,
719586,16.31714285714286,0x54,YM2151,0x7D,0x0D,
719597,16.317392290249433,0x54,YM2151,0xE5,0x08,
719604,16.317551020408164,0x54,YM2151,0xF5,0x75,
719611,16.317709750566895,0x54,YM2151,0xED,0xD6,
719619,16.317891156462586,0x54,YM2151,0xFD,0xD7,
719623,16.31798185941043,0x54,YM2151,0x08,0x7D,
720055,16.32777777777778,0x54,YM2151,0x30,0xD8,
720072,16.328163265306124,0x54,YM2151,0x31,0x58,
720089,16.328548752834468,0x54,YM2151,0x32,0x04,
720106,16.328934240362813,0x54,YM2151,0x33,0x04,
720127,16.329410430839,0x54,YM2151,0x08,0x04,
720778,16.344172335600906,0x54,YM2151,0x30,0xFC,
720795,16.34455782312925,0x54,YM2151,0x31,0x34,
720812,16.344943310657598,0x54,YM2151,0x2A,0x45,
720814,16.34498866213152,0x54,YM2151,0x32,0xEC,
720831,16.345374149659865,0x54,YM2151,0x2B,0x25,
720833,16.345419501133787,0x54,YM2151,0x33,0xEC,
720870,16.346258503401362,0x54,YM2151,0x08,0x05,
721500,16.360544217687075,0x54,YM2151,0x28,0x51,
721503,16.360612244897958,0x54,YM2151,0x30,0x24,
721520,16.360997732426306,0x54,YM2151,0x31,0x14,
721537,16.36138321995465,0x54,YM2151,0x32,0xD4,
721554,16.361768707482995,0x54,YM2151,0x33,0xD4,
721560,16.36190476190476,0x54,YM2151,0x08,0x03,
722222,16.376916099773243,0x54,YM2151,0x30,0x48,
722238,16.377278911564627,0x54,YM2151,0x29,0x30,
722241,16.37734693877551,0x54,YM2151,0x31,0xF0,
722258,16.377732426303854,0x54,YM2151,0x32,0xBC,
722275,16.3781179138322,0x54,YM2151,0x33,0xBC,
722943,16.393265306122448,0x54,YM2151,0x30,0x70,
722960,16.393650793650792,0x54,YM2151,0x31,0xCC,
722977,16.394036281179137,0x54,YM2151,0x2A,0x46,
722979,16.394081632653062,0x54,YM2151,0x32,0x30,
722996,16.394467120181407,0x54,YM2151,0x2B,0x26,
722998,16.39451247165533,0x54,YM2151,0x33,0x30,
723152,16.398004535147393,0x54,YM2151,0xE2,0xAF,
723153,16.398027210884354,0x54,YM2151,0xEA,0x0F,
723155,16.398072562358276,0x54,YM2151,0xF2,0x9F,
723156,16.398095238095237,0x54,YM2151,0xFA,0x0F,
723157,16.3981179138322,0x54,YM2151,0x08,0x02,
723202,16.399138321995466,0x54,YM2151,0xE3,0xAF,
723203,16.399160997732427,0x54,YM2151,0xEB,0x0F,
723205,16.39920634920635,0x54,YM2151,0xF3,0x9F,
723206,16.39922902494331,0x54,YM2151,0xFB,0x0F,
723251,16.400249433106577,0x54,YM2151,0xE4,0x1F,
723253,16.4002947845805,0x54,YM2151,0xEC,0x2F,
723254,16.40031746031746,0x54,YM2151,0xF4,0x1F,
723256,16.400362811791382,0x54,YM2151,0xFC,0x0F,
723293,16.401201814058957,0x54,YM2151,0xE5,0x0F,
723295,16.40124716553288,0x54,YM2151,0xED,0x7F,
723296,16.40126984126984,0x54,YM2151,0xF5,0xDF,
723298,16.401315192743763,0x54,YM2151,0xFD,0xDF,
723696,16.410340136054423,0x54,YM2151,0x2A,0x48,
723726,16.411020408163264,0x54,YM2151,0xE2,0xA5,
723733,16.411179138321994,0x54,YM2151,0xF2,0x0F,
723740,16.411337868480725,0x54,YM2151,0xEA,0x95,
723748,16.411519274376417,0x54,YM2151,0xFA,0x08,
723752,16.411609977324265,0x54,YM2151,0x08,0x7A,
723763,16.41185941043084,0x54,YM2151,0x2B,0x28,
723793,16.412539682539684,0x54,YM2151,0xE3,0xA5,
723800,16.41269841269841,0x54,YM2151,0xF3,0x0F,
723807,16.412857142857142,0x54,YM2151,0xEB,0x95,
723815,16.413038548752834,0x54,YM2151,0xFB,0x08,
723819,16.41312925170068,0x54,YM2151,0x08,0x7B,
723830,16.413378684807256,0x54,YM2151,0x2C,0x21,
723860,16.4140589569161,0x54,YM2151,0xE4,0x18,
723867,16.41421768707483,0x54,YM2151,0xF4,0x27,
723874,16.41437641723356,0x54,YM2151,0xEC,0x17,
723882,16.41455782312925,0x54,YM2151,0xFC,0x06,
723886,16.414648526077098,0x54,YM2151,0x08,0x7C,
723897,16.414897959183673,0x54,YM2151,0x2D,0x11,
723927,16.415578231292518,0x54,YM2151,0xE5,0x08,
723934,16.41573696145125,0x54,YM2151,0xF5,0x75,
723941,16.41589569160998,0x54,YM2151,0xED,0xD6,
723949,16.41607709750567,0x54,YM2151,0xFD,0xD7,
723953,16.416167800453515,0x54,YM2151,0x08,0x7D,
724388,16.426031746031747,0x54,YM2151,0x30,0x48,
724405,16.42641723356009,0x54,YM2151,0x31,0xF0,
724422,16.426802721088436,0x54,YM2151,0x32,0x04,
724439,16.42718820861678,0x54,YM2151,0x33,0x04,
724461,16.427687074829933,0x54,YM2151,0x08,0x04,
725112,16.442448979591838,0x54,YM2151,0x30,0x24,
725129,16.442834467120182,0x54,YM2151,0x29,0x31,
725131,16.442879818594104,0x54,YM2151,0x31,0x10,
725148,16.44326530612245,0x54,YM2151,0x2A,0x46,
725150,16.44331065759637,0x54,YM2151,0x32,0xEC,
725166,16.443673469387754,0x54,YM2151,0x2B,0x26,
725169,16.44374149659864,0x54,YM2151,0x33,0xEC,
725206,16.444580498866213,0x54,YM2151,0x08,0x05,
725833,16.458798185941042,0x54,YM2151,0x28,0x50,
725836,16.45886621315193,0x54,YM2151,0x30,0xFC,
725853,16.459251700680273,0x54,YM2151,0x31,0x34,
725870,16.459637188208617,0x54,YM2151,0x32,0xD4,
725887,16.460022675736962,0x54,YM2151,0x33,0xD4,
725893,16.46015873015873,0x54,YM2151,0x08,0x03,
726556,16.475192743764172,0x54,YM2151,0x30,0xD8,
726573,16.475578231292516,0x54,YM2151,0x31,0x58,
726590,16.47596371882086,0x54,YM2151,0x32,0xBC,
726607,16.476349206349205,0x54,YM2151,0x33,0xBC,
727280,16.491609977324263,0x54,YM2151,0x30,0xB4,
727297,16.491995464852607,0x54,YM2151,0x31,0x78,
727313,16.49235827664399,0x54,YM2151,0x2A,0x48,
727316,16.492426303854874,0x54,YM2151,0x32,0x30,
727332,16.492789115646257,0x54,YM2151,0x2B,0x28,
727335,16.492857142857144,0x54,YM2151,0x33,0x30,
727490,16.49637188208617,0x54,YM2151,0xE2,0xAF,
727491,16.49639455782313,0x54,YM2151,0xEA,0x0F,
727493,16.496439909297052,0x54,YM2151,0xF2,0x9F,
727494,16.496462585034013,0x54,YM2151,0xFA,0x0F,
727495,16.496485260770974,0x54,YM2151,0x08,0x02,
727540,16.49750566893424,0x54,YM2151,0xE3,0xAF,
727541,16.497528344671203,0x54,YM2151,0xEB,0x0F,
727543,16.497573696145125,0x54,YM2151,0xF3,0x9F,
727544,16.497596371882086,0x54,YM2151,0xFB,0x0F,
727589,16.498616780045353,0x54,YM2151,0xE4,0x1F,
727591,16.498662131519275,0x54,YM2151,0xEC,0x2F,
727592,16.498684807256236,0x54,YM2151,0xF4,0x1F,
727594,16.498730158730158,0x54,YM2151,0xFC,0x0F,
727631,16.499569160997734,0x54,YM2151,0xE5,0x0F,
727633,16.499614512471656,0x54,YM2151,0xED,0x7F,
727634,16.499637188208617,0x54,YM2151,0xF5,0xDF,
727636,16.49968253968254,0x54,YM2151,0xFD,0xDF,
728003,16.508004535147393,0x54,YM2151,0x30,0xD8,
728020,16.508390022675737,0x54,YM2151,0x31,0x58,
728036,16.50875283446712,0x54,YM2151,0x2A,0x42,
728066,16.509433106575965,0x54,YM2151,0xE2,0xA5,
728073,16.509591836734693,0x54,YM2151,0xF2,0x0F,
728080,16.509750566893423,0x54,YM2151,0xEA,0x95,
728088,16.509931972789115,0x54,YM2151,0xFA,0x08,
728092,16.510022675736963,0x54,YM2151,0x08,0x7A,
728103,16.510272108843537,0x54,YM2151,0x2B,0x22,
728133,16.510952380952382,0x54,YM2151,0xE3,0xA5,
728140,16.511111111111113,0x54,YM2151,0xF3,0x0F,
728147,16.51126984126984,0x54,YM2151,0xEB,0x95,
728155,16.51145124716553,0x54,YM2151,0xFB,0x08,
728159,16.51154195011338,0x54,YM2151,0x08,0x7B,
728170,16.511791383219954,0x54,YM2151,0x2C,0x1E,
728200,16.5124716553288,0x54,YM2151,0xE4,0x18,
728207,16.51263038548753,0x54,YM2151,0xF4,0x27,
728214,16.512789115646257,0x54,YM2151,0xEC,0x17,
728222,16.51297052154195,0x54,YM2151,0xFC,0x06,
728226,16.513061224489796,0x54,YM2151,0x08,0x7C,
728237,16.51331065759637,0x54,YM2151,0x2D,0x0E,
728267,16.513990929705216,0x54,YM2151,0xE5,0x08,
728274,16.514149659863946,0x54,YM2151,0xF5,0x75,
728281,16.514308390022677,0x54,YM2151,0xED,0xD6,
728289,16.51448979591837,0x54,YM2151,0xFD,0xD7,
728293,16.514580498866213,0x54,YM2151,0x08,0x7D,
728724,16.524353741496597,0x54,YM2151,0x28,0x51,
728727,16.524421768707484,0x54,YM2151,0x30,0x00,
728744,16.524807256235828,0x54,YM2151,0x31,0x34,
728761,16.525192743764173,0x54,YM2151,0x32,0x04,
728778,16.525578231292517,0x54,YM2151,0x33,0x04,
728799,16.52605442176871,0x54,YM2151,0x08,0x04,
729446,16.540725623582766,0x54,YM2151,0x30,0x24,
729463,16.54111111111111,0x54,YM2151,0x31,0x10,
729480,16.541496598639455,0x54,YM2151,0x2A,0x41,
729482,16.541541950113377,0x54,YM2151,0x32,0xEC,
729499,16.541927437641725,0x54,YM2151,0x2B,0x21,
729501,16.541972789115647,0x54,YM2151,0x33,0xEC,
729538,16.54281179138322,0x54,YM2151,0x08,0x05,
730169,16.557120181405896,0x54,YM2151,0x30,0x4C,
730185,16.55748299319728,0x54,YM2151,0x29,0x30,
730188,16.557551020408162,0x54,YM2151,0x31,0xEC,
730205,16.557936507936507,0x54,YM2151,0x32,0xD4,
730222,16.55832199546485,0x54,YM2151,0x33,0xD4,
730228,16.55845804988662,0x54,YM2151,0x08,0x03,
730893,16.573537414965987,0x54,YM2151,0x30,0x70,
730910,16.57392290249433,0x54,YM2151,0x31,0xC8,
730927,16.574308390022676,0x54,YM2151,0x32,0xBC,
730944,16.57469387755102,0x54,YM2151,0x33,0xBC,
731613,16.58986394557823,0x54,YM2151,0x30,0x6C,
731630,16.590249433106575,0x54,YM2151,0x31,0xD0,
731647,16.59063492063492,0x54,YM2151,0x2A,0x42,
731649,16.590680272108845,0x54,YM2151,0x32,0x30,
731666,16.59106575963719,0x54,YM2151,0x2B,0x22,
731668,16.59111111111111,0x54,YM2151,0x33,0x30,
731827,16.59471655328798,0x54,YM2151,0xE2,0xAF,
731829,16.594761904761906,0x54,YM2151,0xEA,0x0F,
731830,16.594784580498867,0x54,YM2151,0xF2,0x9F,
731832,16.59482993197279,0x54,YM2151,0xFA,0x0F,
731833,16.59485260770975,0x54,YM2151,0x08,0x02,
731882,16.59596371882086,0x54,YM2151,0xE3,0xAF,
731883,16.595986394557823,0x54,YM2151,0xEB,0x0F,
731885,16.596031746031745,0x54,YM2151,0xF3,0x9F,
731886,16.596054421768706,0x54,YM2151,0xFB,0x0F,
731936,16.59718820861678,0x54,YM2151,0xE4,0x1F,
731938,16.597233560090704,0x54,YM2151,0xEC,0x2F,
731939,16.597256235827665,0x54,YM2151,0xF4,0x1F,
731941,16.597301587301587,0x54,YM2151,0xFC,0x0F,
731983,16.598253968253967,0x54,YM2151,0xE5,0x0F,
731984,16.59827664399093,0x54,YM2151,0xED,0x7F,
731986,16.598321995464854,0x54,YM2151,0xF5,0xDF,
731987,16.598344671201815,0x54,YM2151,0xFD,0xDF,
732337,16.60628117913832,0x54,YM2151,0x30,0x44,
732354,16.606666666666666,0x54,YM2151,0x31,0xF0,
732371,16.60705215419501,0x54,YM2151,0x2A,0x45,
732390,16.60748299319728,0x54,YM2151,0x7A,0x0D,
732401,16.607732426303855,0x54,YM2151,0xE2,0xA5,
732408,16.607891156462586,0x54,YM2151,0xF2,0x0F,
732415,16.608049886621316,0x54,YM2151,0xEA,0x95,
732423,16.608231292517008,0x54,YM2151,0xFA,0x08,
732427,16.608321995464852,0x54,YM2151,0x08,0x7A,
732438,16.60857142857143,0x54,YM2151,0x2B,0x25,
732457,16.609002267573697,0x54,YM2151,0x7B,0x0E,
732468,16.60925170068027,0x54,YM2151,0xE3,0xA5,
732475,16.609410430839002,0x54,YM2151,0xF3,0x0F,
732482,16.609569160997733,0x54,YM2151,0xEB,0x95,
732490,16.609750566893425,0x54,YM2151,0xFB,0x08,
732494,16.60984126984127,0x54,YM2151,0x08,0x7B,
732505,16.610090702947847,0x54,YM2151,0x2C,0x21,
732524,16.610521541950114,0x54,YM2151,0x7C,0x05,
732535,16.61077097505669,0x54,YM2151,0xE4,0x18,
732542,16.61092970521542,0x54,YM2151,0xF4,0x27,
732549,16.61108843537415,0x54,YM2151,0xEC,0x17,
732557,16.61126984126984,0x54,YM2151,0xFC,0x06,
732561,16.611360544217685,0x54,YM2151,0x08,0x7C,
732572,16.611609977324264,0x54,YM2151,0x2D,0x11,
732591,16.61204081632653,0x54,YM2151,0x7D,0x06,
732602,16.612290249433105,0x54,YM2151,0xE5,0x08,
732609,16.612448979591836,0x54,YM2151,0xF5,0x75,
732616,16.612607709750566,0x54,YM2151,0xED,0xD6,
732624,16.612789115646258,0x54,YM2151,0xFD,0xD7,
732628,16.612879818594106,0x54,YM2151,0x08,0x7D,
733060,16.62267573696145,0x54,YM2151,0x30,0x20,
733076,16.623038548752834,0x54,YM2151,0x29,0x31,
733079,16.623106575963718,0x54,YM2151,0x31,0x14,
733096,16.623492063492062,0x54,YM2151,0x32,0x04,
733113,16.623877551020406,0x54,YM2151,0x33,0x04,
733134,16.6243537414966,0x54,YM2151,0x08,0x04,
733781,16.63902494331066,0x54,YM2151,0x28,0x50,
733784,16.639092970521542,0x54,YM2151,0x30,0xFC,
733801,16.639478458049886,0x54,YM2151,0x31,0x38,
733817,16.63984126984127,0x54,YM2151,0x2A,0x44,
733820,16.639909297052153,0x54,YM2151,0x32,0xEC,
733836,16.640272108843536,0x54,YM2151,0x2B,0x24,
733839,16.640340136054423,0x54,YM2151,0x33,0xEC,
733876,16.641179138321995,0x54,YM2151,0x08,0x05,
734504,16.655419501133785,0x54,YM2151,0x30,0xD4,
734521,16.65580498866213,0x54,YM2151,0x31,0x5C,
734538,16.656190476190478,0x54,YM2151,0x32,0xD4,
734555,16.656575963718822,0x54,YM2151,0x33,0xD4,
734561,16.65671201814059,0x54,YM2151,0x08,0x03,
735226,16.671791383219954,0x54,YM2151,0x30,0xB8,
735243,16.6721768707483,0x54,YM2151,0x31,0x78,
735260,16.672562358276643,0x54,YM2151,0x32,0xBC,
735277,16.672947845804988,0x54,YM2151,0x33,0xBC,
735949,16.688185941043084,0x54,YM2151,0x30,0xDC,
735966,16.68857142857143,0x54,YM2151,0x31,0x54,
735983,16.688956916099773,0x54,YM2151,0x2A,0x45,
735985,16.689002267573695,0x54,YM2151,0x32,0x30,
736002,16.68938775510204,0x54,YM2151,0x2B,0x25,
736004,16.689433106575965,0x54,YM2151,0x33,0x30,
736164,16.693061224489796,0x54,YM2151,0xE2,0xAF,
736165,16.693083900226757,0x54,YM2151,0xEA,0x0F,
736167,16.69312925170068,0x54,YM2151,0xF2,0x9F,
736168,16.693151927437643,0x54,YM2151,0xFA,0x0F,
736170,16.693197278911565,0x54,YM2151,0x08,0x02,
736218,16.694285714285716,0x54,YM2151,0xE3,0xAF,
736220,16.694331065759638,0x54,YM2151,0xEB,0x0F,
736221,16.6943537414966,0x54,YM2151,0xF3,0x9F,
736223,16.69439909297052,0x54,YM2151,0xFB,0x0F,
736273,16.695532879818593,0x54,YM2151,0xE4,0x1F,
736274,16.695555555555554,0x54,YM2151,0xEC,0x2F,
736276,16.69560090702948,0x54,YM2151,0xF4,0x1F,
736277,16.69562358276644,0x54,YM2151,0xFC,0x0F,
736319,16.69657596371882,0x54,YM2151,0xE5,0x0F,
736321,16.696621315192743,0x54,YM2151,0xED,0x7F,
736322,16.696643990929704,0x54,YM2151,0xF5,0xDF,
736324,16.696689342403626,0x54,YM2151,0xFD,0xDF,
736671,16.704557823129253,0x54,YM2151,0x28,0x51,
736673,16.704603174603175,0x54,YM2151,0x30,0x04,
736690,16.70498866213152,0x54,YM2151,0x31,0x30,
736707,16.705374149659864,0x54,YM2151,0x2A,0x41,
736726,16.70580498866213,0x54,YM2151,0x7A,0x0F,
736737,16.70605442176871,0x54,YM2151,0xE2,0xA5,
736744,16.706213151927436,0x54,YM2151,0xF2,0x0F,
736751,16.706371882086167,0x54,YM2151,0xEA,0x95,
736759,16.70655328798186,0x54,YM2151,0xFA,0x08,
736763,16.706643990929706,0x54,YM2151,0x08,0x7A,
736774,16.70689342403628,0x54,YM2151,0x2B,0x21,
736793,16.707324263038547,0x54,YM2151,0x7B,0x10,
736804,16.707573696145126,0x54,YM2151,0xE3,0xA5,
736811,16.707732426303856,0x54,YM2151,0xF3,0x0F,
736818,16.707891156462583,0x54,YM2151,0xEB,0x95,
736826,16.708072562358275,0x54,YM2151,0xFB,0x08,
736830,16.708163265306123,0x54,YM2151,0x08,0x7B,
736841,16.708412698412697,0x54,YM2151,0x2C,0x1E,
736860,16.708843537414968,0x54,YM2151,0x7C,0x0C,
736871,16.709092970521542,0x54,YM2151,0xE4,0x18,
736878,16.709251700680273,0x54,YM2151,0xF4,0x27,
736885,16.709410430839004,0x54,YM2151,0xEC,0x17,
736893,16.709591836734695,0x54,YM2151,0xFC,0x06,
736897,16.70968253968254,0x54,YM2151,0x08,0x7C,
736908,16.709931972789114,0x54,YM2151,0x2D,0x0E,
736927,16.710362811791384,0x54,YM2151,0x7D,0x0D,
736938,16.71061224489796,0x54,YM2151,0xE5,0x08,
736945,16.71077097505669,0x54,YM2151,0xF5,0x75,
736952,16.71092970521542,0x54,YM2151,0xED,0xD6,
736960,16.711111111111112,0x54,YM2151,0xFD,0xD7,
736964,16.711201814058956,0x54,YM2151,0x08,0x7D,
737394,16.72095238095238,0x54,YM2151,0x30,0x28,
737411,16.721337868480724,0x54,YM2151,0x31,0x0C,
737428,16.721723356009072,0x54,YM2151,0x32,0x04,
737445,16.722108843537416,0x54,YM2151,0x33,0x04,
737467,16.722607709750566,0x54,YM2151,0x08,0x04,
738118,16.73736961451247,0x54,YM2151,0x30,0x50,
738135,16.737755102040815,0x54,YM2151,0x29,0x30,
738137,16.73780045351474,0x54,YM2151,0x31,0xE8,
738154,16.738185941043085,0x54,YM2151,0x2A,0x40,
738156,16.738231292517007,0x54,YM2151,0x32,0xEC,
738172,16.73859410430839,0x54,YM2151,0x2B,0x20,
738175,16.738662131519273,0x54,YM2151,0x33,0xEC,
738212,16.73950113378685,0x54,YM2151,0x08,0x05,
738839,16.75371882086168,0x54,YM2151,0x30,0x74,
738856,16.754104308390023,0x54,YM2151,0x31,0xC8,
738873,16.754489795918367,0x54,YM2151,0x32,0xD4,
738890,16.75487528344671,0x54,YM2151,0x33,0xD4,
738896,16.75501133786848,0x54,YM2151,0x08,0x03,
739561,16.770090702947847,0x54,YM2151,0x30,0x68,
739578,16.77047619047619,0x54,YM2151,0x31,0xD0,
739595,16.770861678004536,0x54,YM2151,0x32,0xBC,
739612,16.77124716553288,0x54,YM2151,0x33,0xBC,
740284,16.786485260770974,0x54,YM2151,0x30,0x44,
740301,16.786870748299318,0x54,YM2151,0x31,0xF4,
740318,16.787256235827666,0x54,YM2151,0x2A,0x41,
740320,16.787301587301588,0x54,YM2151,0x32,0x30,
740337,16.787687074829932,0x54,YM2151,0x2B,0x21,
740339,16.787732426303855,0x54,YM2151,0x33,0x30,
740498,16.791337868480724,0x54,YM2151,0xE2,0xAF,
740499,16.79136054421769,0x54,YM2151,0xEA,0x0F,
740501,16.79140589569161,0x54,YM2151,0xF2,0x9F,
740502,16.791428571428572,0x54,YM2151,0xFA,0x0F,
740504,16.791473922902494,0x54,YM2151,0x08,0x02,
740552,16.792562358276644,0x54,YM2151,0xE3,0xAF,
740554,16.792607709750566,0x54,YM2151,0xEB,0x0F,
740555,16.792630385487527,0x54,YM2151,0xF3,0x9F,
740557,16.792675736961453,0x54,YM2151,0xFB,0x0F,
740602,16.793696145124716,0x54,YM2151,0xE4,0x1F,
740604,16.79374149659864,0x54,YM2151,0xEC,0x2F,
740605,16.7937641723356,0x54,YM2151,0xF4,0x1F,
740607,16.793809523809525,0x54,YM2151,0xFC,0x0F,
740644,16.794648526077097,0x54,YM2151,0xE5,0x0F,
740646,16.79469387755102,0x54,YM2151,0xED,0x7F,
740647,16.794716553287984,0x54,YM2151,0xF5,0xDF,
740649,16.794761904761906,0x54,YM2151,0xFD,0xDF,
741008,16.802902494331065,0x54,YM2151,0x30,0x1C,
741024,16.803265306122448,0x54,YM2151,0x29,0x31,
741027,16.803333333333335,0x54,YM2151,0x31,0x18,
741043,16.803696145124718,0x54,YM2151,0x2A,0x42,
741062,16.804126984126984,0x54,YM2151,0x7A,0x0D,
741073,16.80437641723356,0x54,YM2151,0xE2,0xA5,
741080,16.80453514739229,0x54,YM2151,0xF2,0x0F,
741087,16.80469387755102,0x54,YM2151,0xEA,0x95,
741095,16.804875283446712,0x54,YM2151,0xFA,0x08,
741099,16.804965986394556,0x54,YM2151,0x08,0x7A,
741110,16.805215419501135,0x54,YM2151,0x2B,0x22,
741129,16.8056462585034,0x54,YM2151,0x7B,0x0C,
741140,16.805895691609976,0x54,YM2151,0xE3,0xA5,
741147,16.806054421768707,0x54,YM2151,0xF3,0x0F,
741154,16.806213151927437,0x54,YM2151,0xEB,0x95,
741162,16.80639455782313,0x54,YM2151,0xFB,0x08,
741166,16.806485260770977,0x54,YM2151,0x08,0x7B,
741177,16.80673469387755,0x54,YM2151,0x2C,0x21,
741207,16.807414965986396,0x54,YM2151,0xE4,0x18,
741214,16.807573696145123,0x54,YM2151,0xF4,0x27,
741221,16.807732426303854,0x54,YM2151,0xEC,0x17,
741229,16.807913832199546,0x54,YM2151,0xFC,0x06,
741233,16.808004535147393,0x54,YM2151,0x08,0x7C,
741244,16.80825396825397,0x54,YM2151,0x2D,0x11,
741274,16.808934240362813,0x54,YM2151,0xE5,0x08,
741281,16.809092970521544,0x54,YM2151,0xF5,0x75,
741288,16.80925170068027,0x54,YM2151,0xED,0xD6,
741296,16.809433106575963,0x54,YM2151,0xFD,0xD7,
741300,16.80952380952381,0x54,YM2151,0x08,0x7D,
741731,16.819297052154194,0x54,YM2151,0x28,0x50,
741734,16.81936507936508,0x54,YM2151,0x30,0xF8,
741751,16.819750566893426,0x54,YM2151,0x31,0x3C,
741768,16.82013605442177,0x54,YM2151,0x32,0x04,
741785,16.820521541950114,0x54,YM2151,0x33,0x04,
741806,16.820997732426303,0x54,YM2151,0x08,0x04,
742452,16.835646258503402,0x54,YM2151,0x30,0xD0,
742469,16.836031746031747,0x54,YM2151,0x31,0x5C,
742486,16.83641723356009,0x54,YM2151,0x2A,0x41,
