frame,section,round,block,index,actor_addr,active,class,state,mode3e,flags38,752,attr27,base_code
4949,05,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0046
4950,05,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0048
4951,05,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,004A
4952,05,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,004C
4953,05,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,004E
4954,05,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0050
4955,05,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0052
4956,05,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0054
4957,05,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0056
4958,05,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0058
4959,05,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,005A
4960,05,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,005C
4961,05,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,005E
4962,05,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0060
4963,05,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0062
4964,05,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0064
4965,05,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0066
4966,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0068
4967,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,006A
4968,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,006C
4969,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,006E
4970,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0070
4971,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0072
4972,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0074
4973,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0076
4974,05,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0078
4975,05,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,007A
4976,05,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,007C
4977,05,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,007E
4978,05,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0080
4979,05,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0082
4980,05,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0084
4981,05,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0086
4982,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0088
4983,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,008A
4984,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,008C
4985,05,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,008E
5028,05,01,player_11b2,1,10D1F2,40,03,1A,00,00,51,00,0091
5069,05,01,player_11b2,1,10D1F2,40,03,1A,00,00,51,00,007F
5091,05,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0085
5095,05,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008A
5096,05,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008C
5097,05,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008E
5282,05,01,actor_748,1,10C788,01,AA,01,00,00,00,00,02E8
5892,05,01,actor_5c8,4,10C6C8,01,B6,06,00,00,00,80,03F6
5894,05,01,player_11b2,4,10D2B2,01,00,7E,00,00,00,00,0000
5895,05,01,player_11b2,4,10D2B2,01,00,7C,00,00,00,00,0000
5897,05,01,player_11b2,4,10D2B2,01,00,76,00,00,00,00,0000
5898,05,01,player_11b2,4,10D2B2,01,00,73,00,00,00,00,0000
5899,05,01,player_11b2,4,10D2B2,01,00,70,00,00,00,00,0000
5900,05,01,player_11b2,4,10D2B2,01,00,6D,00,00,00,00,0000
5902,05,01,player_11b2,4,10D2B2,01,00,67,00,00,00,00,0000
5908,05,01,actor_5c8,4,10C6C8,01,B8,07,00,00,00,80,03F6
5908,05,01,player_11b2,4,10D2B2,01,00,55,00,00,00,00,0000
5909,05,01,player_11b2,4,10D2B2,01,00,52,00,00,00,00,0000
5910,05,01,player_11b2,4,10D2B2,01,00,4F,00,00,00,00,0001
5911,05,01,player_11b2,4,10D2B2,01,00,4F,00,00,00,00,0000
5912,05,01,player_11b2,0,10D1B2,40,03,79,00,00,00,98,0000
5946,06,01,actor_2c8,6,10C448,01,19,02,00,00,00,46,004B
5946,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,98,0090
5946,06,01,player_11b2,4,10D2B2,01,00,4F,00,00,00,00,0000
5952,06,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,98,0090
5960,06,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,98,0090
5976,06,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0090
5984,06,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0090
5985,06,01,actor_2c8,4,10C3C8,01,18,01,00,00,00,46,004B
5992,06,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0090
5993,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0090
6027,06,01,actor_2c8,6,10C448,01,17,01,00,00,00,46,004B
6068,06,01,actor_2c8,6,10C448,01,1C,1F,00,00,00,46,004B
6073,06,01,player_11b2,4,10D2B2,01,02,D5,00,00,00,00,0000
6079,06,01,player_11b2,1,10D1F2,40,03,AE,00,00,51,00,0000
6131,06,01,actor_2c8,6,10C448,01,17,0F,00,00,00,46,004B
6131,06,01,player_11b2,4,10D2B2,01,01,D5,00,00,00,00,0001
6132,06,01,actor_2c8,6,10C448,01,0D,0F,00,02,00,06,0A73
6142,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0087
6143,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0088
6144,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0089
6145,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,008A
6146,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,008B
6147,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,008C
6162,06,01,actor_2c8,8,10C4C8,01,5F,00,03,00,00,4A,02E8
6174,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,28,008D
6175,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,2C,008E
6176,06,01,player_11b2,1,10D1F2,40,03,76,00,00,51,30,008F
6266,06,01,player_11b2,1,10D1F2,40,03,13,00,00,51,00,0000
6267,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0097
6285,06,01,player_11b2,1,10D1F2,40,03,1A,00,00,51,00,008A
6302,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0087
6303,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0088
6304,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0089
6305,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008A
6306,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008B
6307,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008C
6308,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008D
6309,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008E
6310,06,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,008F
6463,06,01,actor_2c8,7,10C488,01,26,07,01,00,00,44,00D0
6466,06,01,actor_2c8,8,10C4C8,01,5F,07,03,00,00,4A,02E8
6469,06,01,actor_2c8,6,10C448,01,1A,07,00,00,00,46,004B
6485,07,01,actor_2c8,0,10C2C8,01,74,00,00,00,00,00,0DAB
6485,07,01,actor_2c8,4,10C3C8,01,17,00,00,00,00,46,004B
6485,07,01,actor_2c8,5,10C408,01,62,02,03,00,00,4A,02E8
6485,07,01,actor_2c8,6,10C448,01,1A,07,00,00,00,46,004B
6485,07,01,actor_2c8,7,10C488,01,26,07,01,00,00,44,00D0
6485,07,01,actor_2c8,8,10C4C8,01,5F,07,03,00,00,4A,02E8
6485,07,01,player_11b2,0,10D1B2,40,03,6E,00,00,00,98,0000
6485,07,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0090
6485,07,01,player_11b2,4,10D2B2,01,01,D5,00,00,00,00,0000
6487,07,01,player_11b2,0,10D1B2,40,03,70,00,00,00,98,0000
6487,07,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0090
6489,07,01,player_11b2,0,10D1B2,40,03,72,00,00,00,98,0000
6490,07,01,actor_2c8,5,10C408,01,63,1F,03,00,00,4A,02E8
6491,07,01,player_11b2,0,10D1B2,40,03,74,00,00,00,98,0000
6495,07,01,player_11b2,0,10D1B2,40,03,77,00,00,00,98,0000
6495,07,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0090
6496,07,01,player_11b2,0,10D1B2,40,03,79,00,00,00,98,0000
6497,07,01,player_11b2,0,10D1B2,40,03,7A,00,00,00,98,0000
6498,07,01,actor_748,0,10C748,01,AA,01,00,00,00,00,02E8
6498,07,01,player_11b2,0,10D1B2,40,03,E0,00,00,00,A0,0000
6498,07,01,player_11b2,1,10D1F2,40,03,BE,00,00,51,00,0000
6500,07,01,player_11b2,0,10D1B2,40,03,83,00,00,00,A8,0000
6500,07,01,player_11b2,1,10D1F2,40,03,C2,00,00,51,00,0000
6501,07,01,player_11b2,0,10D1B2,40,03,7D,00,00,00,A8,0000
6503,07,01,player_11b2,0,10D1B2,40,03,7F,00,00,00,A8,0000
6505,07,01,player_11b2,0,10D1B2,40,03,81,00,00,00,A8,0000
6506,07,01,actor_748,0,10C748,01,AE,0F,00,00,00,00,02E8
6507,07,01,actor_748,0,10C748,01,2B,0F,00,00,00,00,019D
6508,07,01,actor_2c8,7,10C488,01,52,02,01,00,00,44,00D0
6509,07,01,actor_2c8,7,10C488,01,52,0F,01,00,00,44,00D0
6510,07,01,actor_2c8,7,10C488,01,0D,0F,01,02,00,04,0A73
6510,07,01,player_11b2,1,10D1F2,40,03,BA,00,00,51,00,0000
6511,07,01,actor_2c8,8,10C4C8,01,61,02,03,00,00,4A,02E8
6512,07,01,player_11b2,1,10D1F2,40,03,B6,00,00,51,00,0000
6514,07,01,actor_2c8,6,10C448,01,18,02,00,00,00,46,004B
6514,07,01,player_11b2,1,10D1F2,40,03,B2,00,00,51,00,0000
6516,07,01,player_11b2,1,10D1F2,40,03,AE,00,00,51,00,0000
6517,07,01,actor_748,1,10C788,01,B1,01,00,00,00,00,02E8
6533,07,01,actor_748,1,10C788,01,B1,0F,00,00,00,00,02E8
6534,07,01,actor_748,1,10C788,01,2B,0F,00,00,00,00,019D
6535,07,01,actor_2c8,8,10C4C8,01,60,0F,03,00,00,4A,02E8
6536,07,01,actor_2c8,8,10C4C8,01,0D,0F,03,02,00,0A,0A73
6538,07,01,actor_2c8,6,10C448,01,17,0F,00,00,00,46,004B
6539,07,01,actor_2c8,6,10C448,01,0D,0F,00,02,00,06,0A73
6540,07,01,actor_2c8,7,10C488,01,4D,00,08,01,00,42,0241
6544,07,01,actor_2c8,5,10C408,01,68,01,03,00,00,4A,02E8
6566,07,01,actor_2c8,8,10C4C8,01,23,00,01,00,00,44,00D0
6569,07,01,actor_2c8,6,10C448,01,15,0F,0C,02,00,06,0A5A
6597,07,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,2C,0090
6613,07,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0090
6615,07,01,actor_2c8,6,10C448,01,17,00,00,00,00,46,004B
6621,07,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0090
6629,07,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0090
6699,07,01,actor_2c8,4,10C3C8,01,1A,05,00,00,00,46,004B
6716,07,01,actor_2c8,5,10C408,01,68,0F,03,00,00,4A,02E8
6717,07,01,actor_2c8,5,10C408,01,0D,0F,03,02,00,0A,0A73
6728,07,01,actor_2c8,4,10C3C8,01,17,01,00,00,00,46,004B
6747,07,01,actor_2c8,5,10C408,01,1E,0F,0C,02,00,0A,0A5A
6764,07,01,actor_2c8,4,10C3C8,01,5F,00,03,00,00,4A,02E8
6793,07,01,actor_2c8,5,10C408,01,23,00,01,00,00,44,00D0
6796,07,01,actor_2c8,7,10C488,01,4F,0F,08,01,00,42,0241
6797,07,01,actor_2c8,7,10C488,01,0D,0F,08,02,00,02,0A73
6799,07,01,actor_5c8,4,10C6C8,01,B6,03,00,00,00,80,03F6
6799,07,01,actor_5c8,5,10C708,01,BF,03,00,00,00,00,050B
6799,07,01,actor_748,10,10C9C8,01,B9,03,00,00,00,80,0268
6799,07,01,actor_8c8,4,10C9C8,01,B9,03,00,00,00,80,0268
6800,07,01,actor_5c8,4,10C6C8,01,B6,04,00,00,00,80,03F6
6800,07,01,actor_5c8,5,10C708,01,BF,04,00,00,00,00,050B
6800,07,01,actor_748,10,10C9C8,01,B9,04,00,00,00,80,0268
6800,07,01,actor_8c8,4,10C9C8,01,B9,04,00,00,00,80,0268
6801,07,01,actor_5c8,4,10C6C8,01,B7,05,00,00,00,80,03F6
6801,07,01,actor_5c8,5,10C708,01,C0,09,00,00,00,00,050B
6801,07,01,actor_748,10,10C9C8,01,BA,09,00,00,00,80,0268
6801,07,01,actor_8c8,4,10C9C8,01,BA,09,00,00,00,80,0268
6826,07,01,actor_5c8,4,10C6C8,01,B6,08,00,00,00,80,03F6
6826,07,01,actor_748,10,10C9C8,01,BA,06,00,00,00,80,0268
6826,07,01,actor_8c8,4,10C9C8,01,BA,06,00,00,00,80,0268
6851,07,01,actor_5c8,4,10C6C8,01,B7,06,00,00,00,80,03F6
6851,07,01,actor_5c8,5,10C708,01,C0,05,00,00,00,00,050B
6851,07,01,actor_748,10,10C9C8,01,BA,05,00,00,00,80,0268
6851,07,01,actor_8c8,4,10C9C8,01,BA,05,00,00,00,80,0268
6854,07,01,actor_2c8,8,10C4C8,01,52,02,01,00,00,44,00D0
6876,07,01,actor_748,10,10C9C8,01,BB,08,00,00,00,80,0268
6876,07,01,actor_8c8,4,10C9C8,01,BB,08,00,00,00,80,0268
6903,07,01,actor_2c8,6,10C448,01,19,01,00,00,00,46,004B
6905,07,01,actor_2c8,8,10C4C8,01,25,1F,01,00,00,44,00D0
6907,07,01,actor_5c8,5,10C708,01,C0,0F,00,00,00,00,050B
6908,07,01,actor_5c8,5,10C708,01,A8,0F,00,00,00,00,0275
6908,07,01,player_11b2,0,10D1B2,40,03,8F,00,00,00,98,0000
6912,07,01,player_11b2,0,10D1B2,40,03,8E,00,00,00,98,0000
6914,07,01,player_11b2,0,10D1B2,40,03,8D,00,00,00,98,0000
6916,07,01,player_11b2,0,10D1B2,40,03,8C,00,00,00,98,0000
6918,07,01,player_11b2,0,10D1B2,40,03,89,00,00,00,98,0000
6920,07,01,player_11b2,0,10D1B2,40,03,85,00,00,00,98,0000
6926,07,01,actor_748,10,10C9C8,01,BB,07,00,00,00,80,0268
6926,07,01,actor_8c8,4,10C9C8,01,BB,07,00,00,00,80,0268
6928,07,01,actor_748,10,10C9C8,01,BA,0F,00,00,00,80,0268
6928,07,01,actor_8c8,4,10C9C8,01,BA,0F,00,00,00,80,0268
6929,07,01,actor_748,10,10C9C8,01,A8,0F,00,00,00,80,0275
6929,07,01,actor_8c8,4,10C9C8,01,A8,0F,00,00,00,80,0275
6933,07,01,actor_5c8,4,10C6C8,01,B8,0F,00,00,00,80,03F6
6934,07,01,actor_5c8,4,10C6C8,01,A8,0F,00,00,00,80,0275
6937,07,01,actor_748,0,10C748,01,2B,01,00,00,00,00,019D
6985,07,01,actor_748,1,10C788,01,2B,01,00,00,00,00,019D
7035,08,01,actor_2c8,0,10C2C8,01,74,00,00,00,00,00,0DAB
7035,08,01,actor_2c8,4,10C3C8,01,5F,00,03,00,00,4A,02E8
7035,08,01,actor_2c8,5,10C408,01,23,00,01,00,00,44,00D0
7035,08,01,actor_2c8,6,10C448,01,19,01,00,00,00,46,004B
7035,08,01,actor_2c8,7,10C488,01,4D,00,08,01,00,42,0241
7035,08,01,actor_2c8,8,10C4C8,01,52,02,01,00,00,44,00D0
7035,08,01,actor_748,1,10C788,01,2F,01,00,00,00,00,019D
7035,08,01,player_11b2,0,10D1B2,40,03,85,00,00,00,98,0000
7035,08,01,player_11b2,1,10D1F2,40,03,86,00,00,51,00,0090
7035,08,01,player_11b2,4,10D2B2,01,01,D5,00,00,00,00,0000
7040,08,01,actor_2c8,6,10C448,01,17,00,00,00,00,46,004B
7042,08,01,player_11b2,1,10D1F2,40,03,8A,00,00,51,00,0090
7051,08,01,actor_2c8,4,10C3C8,01,60,02,03,00,00,4A,02E8
7058,08,01,player_11b2,1,10D1F2,40,03,82,00,00,51,00,0090
7083,08,01,actor_2c8,7,10C488,01,4E,02,08,01,00,42,0241
7084,08,01,player_11b2,0,10D1B2,40,03,89,00,00,00,98,0000
7085,08,01,player_11b2,0,10D1B2,40,03,8C,00,00,00,98,0000
7086,08,01,player_11b2,0,10D1B2,40,03,8D,00,00,00,98,0000
7087,08,01,player_11b2,0,10D1B2,40,03,8E,00,00,00,98,0000
7089,08,01,actor_2c8,4,10C3C8,01,61,0F,03,00,00,4A,02E8
7089,08,01,player_11b2,0,10D1B2,40,03,8F,00,00,00,98,0000
7090,08,01,actor_2c8,4,10C3C8,01,0D,0F,03,02,00,0A,0A73
7103,08,01,actor_2c8,8,10C4C8,01,23,00,01,00,00,44,00D0
7113,08,01,actor_2c8,5,10C408,01,52,02,01,00,00,44,00D0
7119,08,01,actor_2c8,7,10C488,01,56,11,08,01,00,42,0241
7120,08,01,actor_2c8,7,10C488,01,56,0F,08,01,00,42,0241
7121,08,01,actor_2c8,7,10C488,01,0D,0F,08,02,00,02,0A73
7151,08,01,actor_2c8,7,10C488,01,20,0F,0C,02,00,02,0A5A
7152,08,01,actor_2c8,5,10C408,01,52,0F,01,00,00,44,00D0
7152,08,01,player_11b2,1,10D1F2,40,03,C2,00,00,51,00,0000
7153,08,01,actor_2c8,5,10C408,01,0D,0F,01,02,00,04,0A73
7158,08,01,player_11b2,1,10D1F2,40,03,BE,00,00,51,00,0000
7160,08,01,player_11b2,1,10D1F2,40,03,BA,00,00,51,00,0000
7162,08,01,player_11b2,1,10D1F2,40,03,B6,00,00,51,00,0000
7164,08,01,player_11b2,1,10D1F2,40,03,B2,00,00,51,00,0000
7166,08,01,player_11b2,1,10D1F2,40,03,AE,00,00,51,00,0000
7180,08,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0090
7188,08,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0090
7196,08,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0090
7239,08,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0090
7370,09,01,actor_2c8,0,10C2C8,01,74,00,00,00,00,00,0DAB
7370,09,01,actor_2c8,4,10C3C8,01,5F,00,03,00,00,4A,02E8
7370,09,01,actor_2c8,5,10C408,01,23,00,01,00,00,44,00D0
7370,09,01,actor_2c8,6,10C448,01,17,00,00,00,00,46,004B
7370,09,01,actor_2c8,7,10C488,01,4D,00,08,01,00,42,0241
7370,09,01,actor_2c8,8,10C4C8,01,23,00,01,00,00,44,00D0
7370,09,01,actor_508,0,10C508,01,30,03,00,00,00,80,0129
7370,09,01,actor_508,1,10C548,01,30,03,00,00,00,80,0129
7370,09,01,actor_5c8,3,10C688,01,C5,03,00,00,00,00,0D5F
7370,09,01,player_11b2,0,10D1B2,40,03,85,00,00,00,98,0000
7370,09,01,player_11b2,1,10D1F2,40,03,0B,00,00,51,00,0090
7370,09,01,player_11b2,4,10D2B2,01,01,D5,00,00,00,00,0000
7371,09,01,actor_508,0,10C508,01,30,04,00,00,00,80,0129
7371,09,01,actor_508,1,10C548,01,30,04,00,00,00,80,0129
7371,09,01,actor_5c8,3,10C688,01,C5,0A,00,00,00,00,0D5F
7372,09,01,actor_508,0,10C508,01,34,09,00,00,00,80,0129
7372,09,01,actor_508,1,10C548,01,30,09,00,00,00,80,0129
7390,09,01,actor_2c8,8,10C4C8,01,52,02,01,00,00,44,00D0
7397,09,01,actor_508,0,10C508,01,34,07,00,00,00,80,0129
7397,09,01,actor_508,1,10C548,01,31,07,00,00,00,80,0129
7402,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0090
7408,09,01,actor_2c8,4,10C3C8,01,61,02,03,00,00,4A,02E8
7410,09,01,actor_2c8,7,10C488,01,50,02,08,01,00,42,0241
7417,09,01,actor_2c8,4,10C3C8,01,63,1F,03,00,00,4A,02E8
7422,09,01,actor_508,0,10C508,01,34,05,00,00,00,80,0129
7422,09,01,actor_508,1,10C548,01,33,05,00,00,00,80,0129
7422,09,01,player_11b2,0,10D1B2,40,03,89,00,00,00,98,0000
7423,09,01,player_11b2,0,10D1B2,40,03,8C,00,00,00,98,0000
7424,09,01,player_11b2,0,10D1B2,40,03,8D,00,00,00,98,0000
7425,09,01,actor_748,0,10C748,01,AB,01,00,00,00,00,02E8
7425,09,01,player_11b2,0,10D1B2,40,03,8E,00,00,00,98,0000
7427,09,01,player_11b2,0,10D1B2,40,03,8F,00,00,00,98,0000
7428,09,01,actor_508,0,10C508,01,34,0F,00,00,00,80,0129
7428,09,01,actor_508,1,10C548,01,33,0F,00,00,00,80,0129
7428,09,01,actor_5c8,3,10C688,01,FB,0D,00,00,00,00,0D5F
7429,09,01,actor_508,0,10C508,01,9D,0F,00,00,00,80,0275
7429,09,01,actor_508,1,10C548,01,9D,0F,00,00,00,80,0275
7437,09,01,actor_2c8,7,10C488,01,4F,01,08,01,00,42,0241
7444,09,01,actor_748,1,10C788,01,B1,01,00,00,00,00,02E8
7457,09,01,actor_2c8,8,10C4C8,01,56,01,01,00,00,44,00D0
7482,09,01,actor_2c8,7,10C488,01,55,1F,08,01,00,42,0241
7490,09,01,player_11b2,4,10D2B2,01,02,8C,00,00,00,00,0000
7491,09,01,player_11b2,4,10D2B2,01,02,89,00,00,00,00,0000
7492,09,01,player_11b2,4,10D2B2,01,02,85,00,00,00,00,0000
7493,09,01,player_11b2,4,10D2B2,01,02,81,00,00,00,00,0000
7494,09,01,player_11b2,4,10D2B2,01,02,7D,00,00,00,00,0000
7495,09,01,player_11b2,4,10D2B2,01,02,79,00,00,00,00,0000
7496,09,01,player_11b2,1,10D1F2,40,03,BE,00,00,51,00,0000
7498,09,01,player_11b2,1,10D1F2,40,03,BA,00,00,51,00,0000
7500,09,01,actor_748,2,10C7C8,01,A7,00,00,00,00,00,0275
7500,09,01,player_11b2,1,10D1F2,40,03,B6,00,00,51,00,0000
7503,09,01,actor_2c8,5,10C408,01,52,02,01,00,00,44,00D0
7504,09,01,player_11b2,1,10D1F2,40,03,AE,00,00,51,00,0000
7512,09,01,player_11b2,1,10D1F2,40,03,B2,00,00,51,00,0000
7514,09,01,actor_2c8,4,10C3C8,01,B4,0F,03,00,00,4A,02E8
7515,09,01,actor_2c8,4,10C3C8,01,0D,0F,03,02,00,0A,0A73
7515,09,01,actor_2c8,8,10C4C8,01,51,0F,01,00,00,44,00D0
7516,09,01,actor_2c8,8,10C4C8,01,0D,0F,01,02,00,04,0A73
7517,09,01,actor_2c8,7,10C488,01,55,0F,08,01,00,42,0241
7517,09,01,player_11b2,1,10D1F2,40,03,C2,00,00,51,00,0000
7518,09,01,actor_2c8,7,10C488,01,0D,0F,08,02,00,02,0A73
7537,09,01,actor_2c8,5,10C408,01,25,1F,01,00,00,44,00D0
7546,09,01,actor_2c8,8,10C4C8,01,13,0F,0C,02,00,04,0A5A
7548,09,01,actor_2c8,7,10C488,01,20,0F,0C,02,00,02,0A5A
7567,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0090
7568,09,01,actor_2c8,8,10C4C8,01,17,00,00,00,00,46,004B
7569,09,01,actor_748,0,10C748,01,2B,01,00,00,00,00,019D
7575,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0090
7617,09,01,actor_748,0,10C748,01,2F,0F,00,00,00,00,019D
7617,09,01,actor_748,1,10C788,01,2B,01,00,00,00,00,019D
7621,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0065
7622,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0066
7623,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0067
7624,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0068
7625,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0069
7626,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,006A
7627,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,006B
7628,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,006C
7629,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,006D
7630,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,006E
7631,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,006F
7632,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0070
7633,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0071
7634,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0072
7635,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0073
7636,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0074
7637,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0076
7638,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0078
7639,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,007A
7640,09,01,actor_2c8,6,10C448,01,19,01,00,00,00,46,004B
7640,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,007C
7641,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,007E
7642,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0080
7643,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0082
7644,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,0084
7645,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0086
7646,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0088
7647,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0088
7665,09,01,actor_748,1,10C788,01,2F,0F,00,00,00,00,019D
7666,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,007A
7667,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,007B
7668,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,007C
7669,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,007D
7670,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,007E
7671,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,007F
7672,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0080
7673,09,01,player_11b2,1,10D1F2,40,03,76,00,00,51,00,0081
7674,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0082
7675,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0083
7676,09,01,actor_2c8,6,10C448,01,1A,05,00,00,00,46,004B
7676,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0084
7677,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0085
7679,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0087
7681,09,01,player_11b2,1,10D1F2,40,03,7A,00,00,51,00,0089
7682,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,008B
7683,09,01,player_11b2,1,10D1F2,40,03,7E,00,00,51,00,008D
